timestamp,mm_precip,temperature
1587099600,0,16.7
1587101400,0,17.3
1587103200,0,18
1587105000,0,18.4
1587106800,0,18.7
1587108600,0,18.9
1587110400,0,18.5
1587112200,0,18.1
1587114000,0,17.7
1587115800,0,17.7
1587117600,0,17.5
1587119400,0,17.6
1587121200,0,17.6
1587123000,0,18
1587124800,0,18.9
1587126600,0,18.5
1587128400,0,18.1
1587130200,0,17.9
1587132000,0,17.2
1587133800,0,16.4
1587135600,0,16
1587137400,0,15.8
1587139200,0,15.7
1587141000,0,15.7
1587142800,0,15.7
1587144600,0,15.7
1587146400,0,15.4
1587148200,0,14.9
1587150000,0,14.7
1587151800,0,14.4
1587153600,0,14.8
1587155400,0,15
1587157200,0,14.9
1587159000,0,14.9
1587160800,0,14.8
1587162600,0,14.8
1587164400,0,14.9
1587166200,0,15.3
1587168000,0,15.2
1587169800,0,15.2
1587171600,0,15
1587173400,0,15.1
1587175200,0,15.5
1587177000,0,15.4
1587178800,0,14.9
1587180600,0,14.7
1587182400,0,14.6
1587184200,0,15.7
1587186000,0,16
1587187800,0,16.1
1587189600,0,15.9
1587191400,0,15.9
1587193200,0,16.6
1587195000,0,17.3
1587196800,0,17.6
1587198600,0,18.2
1587200400,0,18.4
1587202200,0,18.7
1587204000,0,19.2
1587205800,0,18.8
1587207600,0,18.5
1587209400,0,18.9
1587211200,0,18.8
1587213000,0,18.1
1587214800,0,18.3
1587216600,0,17.5
1587218400,0,17.1
1587220200,0,16.5
1587222000,0,16.1
1587223800,0.5,15.9
1587225600,0.6,15.5
1587227400,0.8,15.4
1587229200,0,15.5
1587231000,0.1,15.6
1587232800,0,15.5
1587234600,0.2,15.6
1587236400,1.1,15.3
1587238200,1.4,15.2
1587240000,0.1,15.2
1587241800,0,15.2
1587243600,0.6,15.3
1587245400,0.5,15.3
1587247200,0.3,15.3
1587249000,0.5,15.2
1587250800,0.3,15.3
1587252600,0.2,15.3
1587254400,0.4,15.2
1587256200,0.1,15.2
1587258000,0.1,15.3
1587259800,0.1,15.5
1587261600,0.6,15.4
1587263400,0,15.2
1587265200,0,15.1
1587267000,0,15.2
1587268800,0,15.3
1587270600,0.7,15.4
1587272400,0.2,15.4
1587274200,0.9,15.5
1587276000,0.7,15.4
1587277800,0.2,15.7
1587279600,0.7,15.7
1587281400,4.1,15.7
1587283200,3.3,15.7
1587285000,2.9,15.4
1587286800,3.3,14.8
1587288600,7.2,14.7
1587290400,9.2,14.8
1587292200,5.3,15
1587294000,4.1,15.3
1587295800,6.3,15.4
1587297600,8.7,15.4
1587299400,2.8,15.4
1587301200,0.4,15.8
1587303000,1.6,15.9
1587304800,2.6,15.7
1587306600,1,15.7
1587308400,0.1,15.7
1587310200,0.2,15.6
1587312000,0,15.5
1587313800,0.1,15.6
1587315600,0,15.7
1587317400,0.2,15.8
1587319200,0.4,15.7
1587321000,0.1,15.7
1587322800,0.2,15.6
1587324600,0.1,15.6
1587326400,0.6,15.5
1587328200,1.2,15.4
1587330000,0.7,15.3
1587331800,0.4,15.3
1587333600,0.5,15.2
1587335400,0.3,15.1
1587337200,0.6,15
1587339000,0.1,15
1587340800,0.1,15
1587342600,0.3,14.8
1587344400,0.2,14.7
1587346200,0,14.8
1587348000,0,14.9
1587349800,0,14.7
1587351600,0.1,14.8
1587353400,0.3,14.7
1587355200,0.7,14.7
1587357000,0.5,14.7
1587358800,0.5,14.7
1587360600,0.8,14.8
1587362400,1.7,14.7
1587364200,1.8,14.9
1587366000,1.1,15.4
1587367800,0.7,16
1587369600,0.2,16.3
1587371400,0.1,16.7
1587373200,0,17.1
1587375000,0,17.6
1587376800,0,18.2
1587378600,0,18
1587380400,0.3,17.4
1587382200,0.2,16.4
1587384000,0,16
1587385800,0.1,16
1587387600,0.5,16
1587389400,5.1,15.3
1587391200,4,15.1
1587393000,0.6,15.1
1587394800,0,15.1
1587396600,0.1,15.2
1587398400,2.6,15.2
1587400200,1.1,15.2
1587402000,2.4,15.1
1587403800,1.3,15
1587405600,3.2,15
1587407400,1.8,14.9
1587409200,0.6,14.9
1587411000,0.6,14.9
1587412800,0.5,14.8
1587414600,0.6,14.8
1587416400,0.3,14.8
1587418200,0.5,14.8
1587420000,0.4,14.8
1587421800,0.4,14.9
1587423600,0.3,14.8
1587425400,0.2,14.8
1587427200,0.4,14.7
1587429000,0.4,14.7
1587430800,0.4,14.7
1587432600,0.3,14.6
1587434400,0.6,14.6
1587436200,2.6,14.5
1587438000,1.9,14.3
1587439800,1.3,14.4
1587441600,2.7,14.4
1587443400,2.4,14.4
1587445200,2.6,14.4
1587447000,2,14.2
1587448800,0.9,14.3
1587450600,0.5,14.5
1587452400,0.5,14.6
1587454200,0.8,14.6
1587456000,0.4,14.8
1587457800,1.5,15
1587459600,1.8,14.7
1587461400,1.6,14.7
1587463200,2.1,14.4
1587465000,0.9,14.3
1587466800,0.7,14.4
1587468600,1,14.5
1587470400,1.2,14.5
1587472200,1.8,14.4
1587474000,3.9,14.2
1587475800,6.3,14.1
1587477600,3.4,13.9
1587479400,2.9,13.8
1587481200,2.4,13.7
1587483000,1.9,13.8
1587484800,0.3,14
1587486600,0,14.3
1587488400,0.4,14.1
1587490200,0,13.9
1587492000,0.6,14
1587493800,1.2,13.8
1587495600,1.2,13.8
1587497400,1.2,13.7
1587499200,2.5,13.2
1587501000,4.2,13.1
1587502800,10.1,12.9
1587504600,6.8,13.1
1587506400,2.7,13.1
1587508200,1.1,13.4
1587510000,0.6,13.4
1587511800,0.4,13.4
1587513600,0.3,13.4
1587515400,0.4,13.3
1587517200,0,13.4
1587519000,0,13.5
1587520800,0,13.4
1587522600,0,13.4
1587524400,0,13.3
1587526200,0,13.4
1587528000,0,13.8
1587529800,0,13.8
1587531600,0,14
1587533400,0,14.1
1587535200,0,14.5
1587537000,0,14.7
1587538800,0,15.1
1587540600,0,16.3
1587542400,0,16.5
1587544200,0,16.6
1587546000,0,16.3
1587547800,0,15.9
1587549600,0,16.5
1587551400,0,15.6
1587553200,0,15.3
1587555000,0,15.3
1587556800,0,15.5
1587558600,0,15.2
1587560400,0,15.1
1587562200,0,15.6
1587564000,0,15.6
1587565800,0,15.3
1587567600,0,15.1
1587569400,0,14.8
1587571200,0,14.5
1587573000,0,14.3
1587574800,0,14.2
1587576600,0,14.2
1587578400,0,14.4
1587580200,0,14.4
1587582000,0,14.3
1587583800,0,14.3
1587585600,0,14.1
1587587400,0,13.8
1587589200,0,13.5
1587591000,0,13.4
1587592800,0,13.5
1587594600,0,13.5
1587596400,0,13.4
1587598200,0,13.5
1587600000,0,13.6
1587601800,0,13.6
1587603600,0,13.8
1587605400,0,13.9
1587607200,0,13.9
1587609000,0,13.9
1587610800,0,14.1
1587612600,0,14.2
1587614400,0,14.2
1587616200,0,14.3
1587618000,0,14.8
1587619800,0,15.7
1587621600,0,16.8
1587623400,0,18.2
1587625200,0,18.2
1587627000,0,18.8
1587628800,0,19.8
1587630600,0,20.5
1587632400,0,20.6
1587634200,0,20.7
1587636000,0,19.8
1587637800,0,20.9
1587639600,0,20.9
1587641400,0,21.1
1587643200,0,20.7
1587645000,0,20.6
1587646800,0,20.2
1587648600,0,20
1587650400,0,19.4
1587652200,0,19.1
1587654000,0,18.8
1587655800,0,18
1587657600,0,17.2
1587659400,0,16.6
1587661200,0,16
1587663000,0,15.5
1587664800,0,15.3
1587666600,0,15.2
1587668400,0,14.4
1587670200,0,14.2
1587672000,0,14
1587673800,0,14.2
1587675600,0,14.3
1587677400,0,13.9
1587679200,0,13.8
1587681000,0,14
1587682800,0,14.3
1587684600,0,14.3
1587686400,0,14.1
1587688200,0,14
1587690000,0,14.1
1587691800,0,14
1587693600,0,14
1587695400,0,14.2
1587697200,0,14.2
1587699000,0,15.2
1587700800,0,16.6
1587702600,0,17.8
1587704400,0,18.5
1587706200,0,18.8
1587708000,0,19.4
1587709800,0,19.9
1587711600,0,20.5
1587713400,0,20.1
1587715200,0,20.2
1587717000,0,20.3
1587718800,0,20.3
1587720600,0,20.7
1587722400,0,20.4
1587724200,0,20.3
1587726000,0,20.4
1587727800,0,20.5
1587729600,0,20.6
1587731400,0,20.2
1587733200,0,20
1587735000,0,19.6
1587736800,0,19.6
1587738600,0,19.5
1587740400,0,19
1587742200,0,18.2
1587744000,0,17.4
1587745800,0,16.5
1587747600,0,16.1
1587749400,0,15.5
1587751200,0,15.3
1587753000,0,15.6
1587754800,0,14.9
1587756600,0,14.9
1587758400,0,14.3
1587760200,0,14
1587762000,0,14.1
1587763800,0,13.9
1587765600,0,13.7
1587767400,0,13.2
1587769200,0,13
1587771000,0,12.8
1587772800,0,12.6
1587774600,0,12.3
1587776400,0,11.8
1587778200,0,11.5
1587780000,0,11.9
1587781800,0,12
1587783600,0,12.2
1587785400,0,12.9
1587787200,0,15.2
1587789000,0,16.5
1587790800,0,17
1587792600,0,17.8
1587794400,0,18.7
1587796200,0,19.2
1587798000,0,19.5
1587799800,0,19.8
1587801600,0,19.7
1587803400,0,19.3
1587805200,0,19.6
1587807000,0,19.4
1587808800,0,19.6
1587810600,0,19.2
1587812400,0,19.6
1587814200,0,19.6
1587816000,0,19.8
1587817800,0,19.8
1587819600,0,19.8
1587821400,0,20
1587823200,0,19.9
1587825000,0,19
1587826800,0,17.9
1587828600,0,16.8
1587830400,0,16.3
1587832200,0,15.8
1587834000,0,15.7
1587835800,0,15.7
1587837600,0,15.5
1587839400,0,15.2
1587841200,0,14.9
1587843000,0,14.6
1587844800,0,14.4
1587846600,0,14.4
1587848400,0,14.2
1587850200,0,14
1587852000,0,13.4
1587853800,0,13.3
1587855600,0,13
1587857400,0,13
1587859200,0,12.9
1587861000,0,12.7
1587862800,0,12.5
1587864600,0,12.7
1587866400,0,12.8
1587868200,0,12.7
1587870000,0,12.9
1587871800,0,14.3
1587873600,0,15.5
1587875400,0,16.1
1587877200,0,17
1587879000,0,17.9
1587880800,0,18.8
1587882600,0,19.5
1587884400,0,20.1
1587886200,0,20.4
1587888000,0,20.3
1587889800,0,20.4
1587891600,0,20.6
1587893400,0,20.8
1587895200,0,20.6
1587897000,0,20.7
1587898800,0,20.8
1587900600,0,20.7
1587902400,0,20
1587904200,0,20
1587906000,0,19.5
1587907800,0,19.1
1587909600,0,18.1
1587911400,0,17.7
1587913200,0,17.5
1587915000,0,17.3
1587916800,0,16.7
1587918600,0,16.4
1587920400,0,16.2
1587922200,0,15.9
1587924000,0,15.5
1587925800,0,14.9
1587927600,0,14.9
1587929400,0,14.6
1587931200,0,14.6
1587933000,0,14.5
1587934800,0,14.1
1587936600,0,13.4
1587938400,0,13.2
1587940200,0,13.3
1587942000,0,13.2
1587943800,0,12.7
1587945600,0,12.9
1587947400,0,13
1587949200,0,12.7
1587951000,0,12.5
1587952800,0,12.7
1587954600,0,13
1587956400,0,13.5
1587958200,0,14.5
1587960000,0,15.3
1587961800,0,16.2
1587963600,0,16.2
1587965400,0,16.3
1587967200,0,17
1587969000,0,17.4
1587970800,0,18
1587972600,0,18.6
1587974400,0,18.6
1587976200,0,18.2
1587978000,0,19.6
1587979800,0,20.3
1587981600,0,20.7
1587983400,0,20.6
1587985200,0,20.4
1587987000,0,20
1587988800,0,19
1587990600,0,18.6
1587992400,0,18.2
1587994200,0,18.8
1587996000,0,19.1
1587997800,0,18.5
1587999600,0,17.7
1588001400,0,17.3
1588003200,0,16.9
1588005000,0,16.6
1588006800,0,16.5
1588008600,0,16.2
1588010400,0,15.7
1588012200,0,15.9
1588014000,0,15.8
1588015800,0,16
1588017600,0,16.3
1588019400,0,16.7
1588021200,0.1,16.2
1588023000,0.9,15.1
1588024800,0.5,13
1588026600,1,12.9
1588028400,0.5,12.3
1588030200,0,12.5
1588032000,0,12.6
1588033800,0,12.9
1588035600,0,13.1
1588037400,0,13.1
1588039200,0,13.4
1588041000,0,13.4
1588042800,0,13.4
1588044600,0,13.7
1588046400,0,14.1
1588048200,0,15
1588050000,0,15.6
1588051800,0,16.1
1588053600,0,17
1588055400,0,17.6
1588057200,0,18.3
1588059000,0,19.1
1588060800,0,19.8
1588062600,0,20.2
1588064400,0,21.1
1588066200,0,21.5
1588068000,0,21.6
1588069800,0,22.9
1588071600,0,22.3
1588073400,0,21.3
1588075200,0,21.3
1588077000,0,20
1588078800,0,20
1588080600,0,19.9
1588082400,0,20.5
1588084200,0,20.2
1588086000,0,19.8
1588087800,0,18.9
1588089600,0,18.2
1588091400,0,17.4
1588093200,0,16.8
1588095000,0,16.4
1588096800,0,16.1
1588098600,0,16.1
1588100400,0,16.1
1588102200,0,15.7
1588104000,0,15.8
1588105800,0,15.4
1588107600,0,15.2
1588109400,0,14.9
1588111200,0,14.7
1588113000,0,14.5
1588114800,0,14.3
1588116600,0,14.1
1588118400,0,13.8
1588120200,0,13.5
1588122000,0,13.1
1588123800,0,13.2
1588125600,0,12.9
1588127400,0,12.9
1588129200,0,13.3
1588131000,0,15.4
1588132800,0,16.2
1588134600,0,16.1
1588136400,0,16.4
1588138200,0,16.4
1588140000,0,17.4
1588141800,0,17.9
1588143600,0,17.9
1588145400,0,18
1588147200,0,19.3
1588149000,0,19.5
1588150800,0,20
1588152600,0,20.3
1588154400,0,20
1588156200,0,19.3
1588158000,0,21
1588159800,0,21.3
1588161600,0,21.1
1588163400,0,20.6
1588165200,0,20.6
1588167000,0,21.1
1588168800,0,21.2
1588170600,0,20.6
1588172400,0,20
1588174200,0,19.2
1588176000,0,18.2
1588177800,0,17.7
1588179600,0,17.7
1588181400,0,17.5
1588183200,0,17.6
1588185000,0,17.4
1588186800,0,16.9
1588188600,0,16.5
1588190400,0,16.7
1588192200,0,17
1588194000,0,17
1588195800,0,16.8
1588197600,0,16
1588199400,0,16.5
1588201200,0,16.3
1588203000,0,15.7
1588204800,0,16.1
1588206600,0,16.3
1588208400,0,16.2
1588210200,0,16.7
1588212000,0,16.8
1588213800,0,16.5
1588215600,0,17.3
1588217400,0,17.1
1588219200,0,17.5
1588221000,0,18
1588222800,0,18
1588224600,0,18.6
1588226400,0,18.9
1588228200,0,19.7
1588230000,0,21.1
1588231800,0,22.3
1588233600,0,22.3
1588235400,0,22.7
1588237200,0,22.6
1588239000,0,23.2
1588240800,0,23.3
1588242600,0,23.1
1588244400,0,22.5
1588246200,0,22.2
1588248000,0,22.5
1588249800,0,23.5
1588251600,0,23.5
1588253400,0,23.5
1588255200,0,23.7
1588257000,0,23.4
1588258800,0,23.1
1588260600,0,22.6
1588262400,0,21.8
1588264200,0,19.1
1588266000,0,17.6
1588267800,0,17.2
1588269600,0,16.8
1588271400,0,16.5
1588273200,0,16.4
1588275000,0,16.2
1588276800,0,16.1
1588278600,0,15.5
1588280400,0,14.8
1588282200,0,14.6
1588284000,0,14.6
1588285800,0,14.4
1588287600,0,14.5
1588289400,0,14.4
1588291200,0,14.6
1588293000,0,15.2
1588294800,0,15.3
1588296600,0,15.4
1588298400,0,15.5
1588300200,0,15.5
1588302000,0,16.2
1588303800,0,17.3
1588305600,0,18.2
1588307400,0,18.2
1588309200,0,18.8
1588311000,0,19.5
1588312800,0,20.5
1588314600,0,21.7
1588316400,0,22.2
1588318200,0,23.5
1588320000,0,24.3
1588321800,0,24.7
1588323600,0,25
1588325400,0,25.3
1588327200,0,25.6
1588329000,0,25.9
1588330800,0,26.3
1588332600,0,26.6
1588334400,0,26.1
1588336200,0,25.5
1588338000,0,25.3
1588339800,0,26.4
1588341600,0,26
1588343400,0,26.6
1588345200,0,25.6
1588347000,0,24.8
1588348800,0,23.5
1588350600,0,21.9
1588352400,0,21.5
1588354200,0,20.8
1588356000,0,20.4
1588357800,0,20.1
1588359600,0,19.7
1588361400,0,19.3
1588363200,0,19.1
1588365000,0,18.6
1588366800,0,18.2
1588368600,0,17.8
1588370400,0,17.9
1588372200,0,18
1588374000,0,17.6
1588375800,0,17.3
1588377600,0,17.3
1588379400,0,18.9
1588381200,0,20.5
1588383000,0,18.6
1588384800,0,18.7
1588386600,0,18.9
1588388400,0,19.4
1588390200,0,19.7
1588392000,0,20.3
1588393800,0,20.8
1588395600,0,21.3
1588397400,0,21.7
1588399200,0,21.5
1588401000,0,22.3
1588402800,0,22.7
1588404600,0,22.5
1588406400,0,21.5
1588408200,0,22.7
1588410000,0,22.8
1588411800,0,23.6
1588413600,0,23.8
1588415400,0,23.6
1588417200,0,23.4
1588419000,0,22.9
1588420800,0,22.6
1588422600,0,22.2
1588424400,0,21.9
1588426200,0,22.1
1588428000,0,22.1
1588429800,0,21.5
1588431600,0,20.8
1588433400,0,20.3
1588435200,0,19.7
1588437000,0,19.3
1588438800,0,18.8
1588440600,0,18.8
1588442400,0,18.8
1588444200,0,18.6
1588446000,0,18.5
1588447800,0,18.3
1588449600,0,17.9
1588451400,0,17.4
1588453200,0,17.1
1588455000,0,17.4
1588456800,0,17.3
1588458600,0,16.7
1588460400,0,16.6
1588462200,0,16.5
1588464000,0,16.4
1588465800,0,16.3
1588467600,0,16.1
1588469400,0,15.6
1588471200,0,15.4
1588473000,0,15
1588474800,0,16.2
1588476600,0,17.8
1588478400,0,19.6
1588480200,0,20.3
1588482000,0,20.9
1588483800,0,21.3
1588485600,0,21.8
1588487400,0,21.8
1588489200,0,21.9
1588491000,0,22.2
1588492800,0,22.2
1588494600,0,22.2
1588496400,0,22.1
1588498200,0,22.3
1588500000,0,22.6
1588501800,0,22.6
1588503600,0,22.5
1588505400,0,22.4
1588507200,0,22
1588509000,0,22
1588510800,0,22.1
1588512600,0,21.9
1588514400,0,21.6
1588516200,0,21.1
1588518000,0,20.8
1588519800,0,20.1
1588521600,0,19.4
1588523400,0,18.7
1588525200,0,18.2
1588527000,0,17.7
1588528800,0,17.4
1588530600,0,17.3
1588532400,0,17.2
1588534200,0,17.1
1588536000,0,17
1588537800,0,16.7
1588539600,0,16.5
1588541400,0,16.4
1588543200,0,16.3
1588545000,0,16.3
1588546800,0,16.1
1588548600,0,15.8
1588550400,0,15.7
1588552200,0,15.5
1588554000,0,15.4
1588555800,0,15.4
1588557600,0,15.4
1588559400,0,15.5
1588561200,0,15.9
1588563000,0,17.1
1588564800,0,19.6
1588566600,0,20.6
1588568400,0,21.4
1588570200,0,22.1
1588572000,0,23.1
1588573800,0,23.5
1588575600,0,23.7
1588577400,0,24.2
1588579200,0,24.2
1588581000,0,23.9
1588582800,0,23.9
1588584600,0,23.9
1588586400,0,24.2
1588588200,0,24.5
1588590000,0,24.7
1588591800,0,24.9
1588593600,0,25.1
1588595400,0,25.5
1588597200,0,25.3
1588599000,0,24.7
1588600800,0,24
1588602600,0,23.2
1588604400,0,22.6
1588606200,0,21.8
1588608000,0,21.2
1588609800,0,20.4
1588611600,0,20
1588613400,0,19.8
1588615200,0,19.5
1588617000,0,19.3
1588618800,0,18.9
1588620600,0,18.6
1588622400,0,19.6
1588624200,0,19.1
1588626000,0,19.2
1588627800,0,19.8
1588629600,0,19.3
1588631400,0,18.9
1588633200,0,18.4
1588635000,0,18.3
1588636800,0,18.6
1588638600,0,18.1
1588640400,0,17.3
1588642200,0,17.3
1588644000,0,16.9
1588645800,0,16.9
1588647600,0,16.9
1588649400,0,17.6
1588651200,0,18.4
1588653000,0,18.9
1588654800,0,19.7
1588656600,0,21.2
1588658400,0,22.9
1588660200,0,23.8
1588662000,0,24.5
1588663800,0,24.6
1588665600,0,24.1
1588667400,0,25.1
1588669200,0,24.6
1588671000,0,23.9
1588672800,0,21.8
1588674600,0,21.7
1588676400,0,21.4
1588678200,0,20.3
1588680000,0,19.7
1588681800,0,20
1588683600,0,20.6
1588685400,0,20.6
1588687200,0,20.6
1588689000,0,20.6
1588690800,0,20.2
1588692600,0,19.7
1588694400,0,19.5
1588696200,0,19.4
1588698000,0,19.3
1588699800,0,19
1588701600,0,18.6
1588703400,0,18.5
1588705200,0,18.2
1588707000,0,17.7
1588708800,0,17.5
1588710600,0,17.1
1588712400,0,17
1588714200,0,17.1
1588716000,0,16.7
1588717800,0,16.8
1588719600,0,16.6
1588721400,0,16.7
1588723200,0,16.3
1588725000,0,16.2
1588726800,0,16.2
1588728600,0,16.1
1588730400,0,16.1
1588732200,0,16
1588734000,0,16.7
1588735800,0,18.7
1588737600,0,21.1
1588739400,0,21.5
1588741200,0,22.6
1588743000,0,23.3
1588744800,0,23.7
1588746600,0,24.1
1588748400,0,24.5
1588750200,0,25
1588752000,0,25
1588753800,0,25.1
1588755600,0,25.5
1588757400,0,25
1588759200,0,24.9
1588761000,0,25.1
1588762800,0,25.1
1588764600,0,25.5
1588766400,0,25.3
1588768200,0,24.9
1588770000,0,24.8
1588771800,0,24.3
1588773600,0,23.9
1588775400,0,23.6
1588777200,0,22.9
1588779000,0,21.9
1588780800,0,21.1
1588782600,0,20.3
1588784400,0,19.9
1588786200,0,19.4
1588788000,0,19.2
1588789800,0,18.6
1588791600,0,18.4
1588793400,0,18.3
1588795200,0,18.2
1588797000,0,18.1
1588798800,0,17.8
1588800600,0,17.5
1588802400,0,17.5
1588804200,0,17.4
1588806000,0,17.5
1588807800,0,17.2
1588809600,0,17.6
1588811400,0,17.4
1588813200,0,17.8
1588815000,0,18.7
1588816800,0,19
1588818600,0,19.2
1588820400,0,19.6
1588822200,0,20.1
1588824000,0,20.2
1588825800,0,21.5
1588827600,0,22
1588829400,0,22
1588831200,0,22.5
1588833000,0,23
1588834800,0,23.3
1588836600,0,23.3
1588838400,0,23.6
1588840200,0,23.6
1588842000,0,23.5
1588843800,0,23.2
1588845600,0,23.8
1588847400,0,23.4
1588849200,0,23.6
1588851000,0,22
1588852800,0,21
1588854600,0,20.7
1588856400,0,21.2
1588858200,0,21.2
1588860000,0,20.7
1588861800,0,20.3
1588863600,0,19.6
1588865400,0,19.1
1588867200,0,18.5
1588869000,0,18.2
1588870800,0,18.1
1588872600,0,18.2
1588874400,0,18.2
1588876200,0,18.1
1588878000,0,18
1588879800,0,18
1588881600,0,18
1588883400,0,17.9
1588885200,0,17.5
1588887000,0,17.2
1588888800,0,17
1588890600,0,16.4
1588892400,0,16.3
1588894200,0,16.6
1588896000,0,16.6
1588897800,0,16.3
1588899600,0,15.9
1588901400,0,16
1588903200,0,16.3
1588905000,0,16.3
1588906800,0,16.5
1588908600,0,17.4
1588910400,0,18.4
1588912200,0,19.7
1588914000,0,20.7
1588915800,0,21.5
1588917600,0,22
1588919400,0,22.7
1588921200,0,22.8
1588923000,0,23.2
1588924800,0,23.5
1588926600,0,23.1
1588928400,0,22.9
1588930200,0,23.3
1588932000,0,23.6
1588933800,0,23.6
1588935600,0,23.7
1588937400,0,23.3
1588939200,0,23.3
1588941000,0,23.2
1588942800,0,22.6
1588944600,0,22.5
1588946400,0,21.9
1588948200,0,20.7
1588950000,0,20.9
1588951800,0,20.6
1588953600,0,19.8
1588955400,0,18.7
1588957200,0,18.3
1588959000,0,18.3
1588960800,0,18.2
1588962600,0,18
1588964400,0,17.9
1588966200,0,17.9
1588968000,0,17.9
1588969800,0,17.9
1588971600,0,18.1
1588973400,0,17.8
1588975200,0,17.8
1588977000,0,17.7
1588978800,0,17.4
1588980600,0,17.6
1588982400,0,17.6
1588984200,0,17.4
1588986000,0,17.3
1588987800,0,17.4
1588989600,0,17.4
1588991400,0,17.3
1588993200,0,17.6
1588995000,0,17.9
1588996800,0,17.9
1588998600,0,18
1589000400,0,18.4
1589002200,0,18.9
1589004000,0,19.6
1589005800,0,19
1589007600,0,19
1589009400,0,18.6
1589011200,0,18.3
1589013000,0,18.5
1589014800,0,18.3
1589016600,0,18.3
1589018400,0.1,18
1589020200,0,18.4
1589022000,0,19.1
1589023800,0,19
1589025600,0,19.2
1589027400,0,19.4
1589029200,0,19.6
1589031000,0,19.4
1589032800,0,19.6
1589034600,0,19.1
1589036400,0,18.9
1589038200,0,18.9
1589040000,0,18.7
1589041800,0,18.5
1589043600,0,18.4
1589045400,0,18.4
1589047200,0,18.3
1589049000,0,18.3
1589050800,0,18.2
1589052600,0,18.2
1589054400,0,18.1
1589056200,0,18.1
1589058000,0,18
1589059800,0,18
1589061600,0,18
1589063400,0.1,18.1
1589065200,0,18
1589067000,0,18
1589068800,0,17.8
1589070600,0,18
1589072400,0,17.9
1589074200,0,17.8
1589076000,0,17.9
1589077800,0,18
1589079600,0.7,18
1589081400,1.6,17.8
1589083200,1,17.7
1589085000,0.1,17.7
1589086800,0.1,17.8
1589088600,0.2,17.9
1589090400,0,17.9
1589092200,0,18.2
1589094000,0.2,18.2
1589095800,0,18.5
1589097600,0,18.9
1589099400,0,18.8
1589101200,0,19.4
1589103000,0,19.3
1589104800,0,19.2
1589106600,0,19
1589108400,0,18.9
1589110200,0,18.3
1589112000,0.2,17.6
1589113800,0,18
1589115600,0,19.7
1589117400,0,20.2
1589119200,0,18.3
1589121000,0,17.7
1589122800,0,17
1589124600,0,16.3
1589126400,0.1,15.8
1589128200,0.5,14.8
1589130000,0,14.7
1589131800,0,14.8
1589133600,0,14.9
1589135400,0,14.7
1589137200,0,14.5
1589139000,0.1,14.7
1589140800,0.1,14.5
1589142600,0,14.6
1589144400,0,14.6
1589146200,0,14.6
1589148000,0,14.6
1589149800,0,15
1589151600,0,15.3
1589153400,0,15.1
1589155200,0,15
1589157000,0,14.3
1589158800,0,14
1589160600,0,13.6
1589162400,0,13.6
1589164200,0,13.7
1589166000,0,14.5
1589167800,0,15.5
1589169600,0,15.7
1589171400,0,16.5
1589173200,0,17.9
1589175000,0,19.2
1589176800,0,20
1589178600,0,20.5
1589180400,0,21.2
1589182200,0,22.4
1589184000,0,22.3
1589185800,0,21.7
1589187600,0,22.7
1589189400,0,22.7
1589191200,0,23.4
1589193000,0,23.5
1589194800,0,24.5
1589196600,0,24.2
1589198400,0,24.7
1589200200,0,25
1589202000,0,24.2
1589203800,0,23.1
1589205600,0,22.3
1589207400,0,23
1589209200,0,22.8
1589211000,0,22
1589212800,0,21.2
1589214600,0,21
1589216400,0,19.8
1589218200,0,18.7
1589220000,0,18.2
1589221800,0,17.6
1589223600,0,17.6
1589225400,0,17.8
1589227200,0,18.6
1589229000,0,18.3
1589230800,0,18.7
1589232600,0,17.9
1589234400,0,16.6
1589236200,0,16
1589238000,0,17.5
1589239800,0,18
1589241600,0,17.9
1589243400,0,17.3
1589245200,0,15.7
1589247000,0,15
1589248800,0,15.1
1589250600,0,15.6
1589252400,0,16.1
1589254200,0,16.7
1589256000,0,16.9
1589257800,0,17.3
1589259600,0,17.9
1589261400,0,18.7
1589263200,0,18.4
1589265000,0,18.6
1589266800,0,18.6
1589268600,0,18
1589270400,0,18.4
1589272200,0,19.4
1589274000,0,19.4
1589275800,0,19
1589277600,0,18.8
1589279400,0,18.4
1589281200,0,17.5
1589283000,0,17.7
1589284800,0,18.5
1589286600,0,18.3
1589288400,0,17.9
1589290200,0,18.3
1589292000,0,18.2
1589293800,0,17.7
1589295600,0,17
1589297400,0,16.8
1589299200,0,16.8
1589301000,0,16.7
1589302800,0,16.6
1589304600,0,16.5
1589306400,0,16.5
1589308200,0,16.7
1589310000,0,16.4
1589311800,0,16.4
1589313600,0,16.5
1589315400,0,16.4
1589317200,0.1,16
1589319000,0,16
1589320800,0,16.6
1589322600,0,16.8
1589324400,0,16.5
1589326200,0,16.7
1589328000,0,16.4
1589329800,0,16.5
1589331600,0.2,15.2
1589333400,0,15
1589335200,0.1,15.2
1589337000,0.9,14.6
1589338800,0,15.1
1589340600,0,15.5
1589342400,0,16.6
1589344200,0,18.4
1589346000,0,18.4
1589347800,0,19
1589349600,0,19.6
1589351400,0,20.5
1589353200,0,21
1589355000,0,21.8
1589356800,0,21.1
1589358600,0,21.9
1589360400,0,22.6
1589362200,0,22.9
1589364000,0,21.7
1589365800,0,22.9
1589367600,0,22.5
1589369400,0,22
1589371200,0,21.9
1589373000,0,21.8
1589374800,0,20.8
